OBJECTID,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,PROTECTION,FIREPROTTY,FIRETYPE,YEAR_,STARTDATED,CONTRDATED,OUTDATED,GACC,DISPATCH,GACCN,STATE,STATE_FIPS,FIPS,DLATITUDE,DLONGITUDE,TOTALACRES,TRPGENCAUS,TRPSPECCAU
177606,BLM,AK,AKAFS,,121309,Kwik River,0,A4RW,Natural,0,0,B,2.00000000000,6,16,1,2004,6/12/2004,6/13/2004,6/13/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.86040000000,-161.76400000000,4.50000000000,1,0
177607,BLM,AK,AKAFS,,121350,Continenta,0,A4RY,Natural,0,0,B,2.00000000000,6,16,1,2004,6/12/2004,6/16/2004,6/16/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.05250000000,-157.85540000000,0.50000000000,1,0
177608,BLM,AK,AKAFS,,125143,North Dag,0,A4RZ,Natural,0,0,G,7.00000000000,1,11,1,2004,6/12/2004,10/22/2004,10/22/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.74670000000,-152.23150000000,419884.00000000000,1,0
177609,BLM,AK,AKAFS,,121353,Pargon Rv,0,A4S3,Natural,0,0,C,3.00000000000,1,11,1,2004,6/13/2004,6/13/2004,6/14/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.94930000000,-163.01930000000,25.00000000000,1,0
177610,BLM,AK,AKAFS,,125452,Boundary,0,A4SZ,Natural,0,0,G,7.00000000000,3,13,1,2004,6/13/2004,9/30/2004,10/19/2004,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,65.26630000000,-146.88580000000,537627.00000000000,1,0
177611,BLM,AK,AKAFS,,121356,Etchepuk R,0,A4TA,Natural,0,0,B,2.00000000000,1,11,1,2004,6/13/2004,6/14/2004,6/14/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.93260000000,-163.05260000000,6.00000000000,1,0
177612,BLM,AK,AKAFS,,123473,Bonanza Cr,0,A4TG,Natural,0,0,B,2.00000000000,1,11,1,2004,6/13/2004,6/18/2004,6/18/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.72150000000,-151.01020000000,2.00000000000,1,0
177613,BLM,AK,AKAFS,,122267,Kokhila Hi,0,A4TH,Natural,0,0,B,2.00000000000,1,11,1,2004,6/13/2004,,7/3/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.36610000000,-154.95270000000,7.00000000000,1,0
177614,BLM,AK,AKAFS,,123335,Kilulikpuk,0,A4TJ,Natural,0,0,C,3.00000000000,6,16,1,2004,6/13/2004,6/14/2004,6/14/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.71100000000,-161.08350000000,60.00000000000,1,0
177615,BLM,AK,AKAFS,,121595,Scaup Lake,0,A4TK,Natural,0,0,B,2.00000000000,6,16,1,2004,6/13/2004,6/15/2004,6/15/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.36770000000,-146.19120000000,2.00000000000,1,0
177616,BLM,AK,AKAFS,,121335,Chance Cr,0,A4TL,Natural,0,0,C,3.00000000000,6,16,1,2004,6/13/2004,6/14/2004,6/14/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.37100000000,-161.74380000000,17.00000000000,1,0
177617,BLM,AK,AKAFS,,121333,Quartz Cr,0,A4TN,Natural,0,0,C,3.00000000000,6,16,1,2004,6/13/2004,6/14/2004,6/14/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.40180000000,-164.71350000000,35.60000000000,1,0
177618,BLM,AK,AKAFS,,122872,Quartz 2,0,A4TP,Natural,0,0,F,6.00000000000,6,16,1,2004,6/13/2004,6/16/2004,6/17/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.33260000000,-164.93600000000,1648.40000000000,1,0
177619,BLM,AK,AKAFS,,123379,Quartz Cr3,0,A4TQ,Natural,0,0,C,3.00000000000,6,16,1,2004,6/13/2004,6/14/2004,6/18/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.30760000000,-164.83570000000,80.00000000000,1,0
177620,BLM,AK,AKAFS,,121340,Ulukluk Cr,0,A4TR,Natural,0,0,C,3.00000000000,1,11,1,2004,6/13/2004,6/16/2004,6/16/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.89940000000,-159.78380000000,10.00000000000,1,0
177621,BLM,AK,AKAFS,,124694,LittleBlac,0,A4U5,Natural,0,0,C,3.00000000000,1,11,1,2004,6/14/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.81630000000,-143.01910000000,30.00000000000,1,0
177622,BLM,AK,AKAFS,,122702,Crooked Cr,0,A4U6,Natural,0,0,D,4.00000000000,1,11,1,2004,6/14/2004,6/23/2004,6/23/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.61120000000,-151.88040000000,234.00000000000,1,0
177623,BLM,AK,AKAFS,,122230,Sisiak Cre,0,A4U8,Natural,0,0,E,5.00000000000,6,16,1,2004,6/14/2004,,7/7/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.89940000000,-160.60290000000,332.90000000000,1,0
177624,BLM,AK,AKAFS,,121348,Natuk Cr,0,A4UY,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/15/2004,6/15/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.96610000000,-160.01950000000,9.90000000000,1,0
177625,BLM,AK,AKAFS,,122963,Quartz  C4,0,A4V2,Natural,0,0,C,3.00000000000,1,11,1,2004,6/13/2004,6/16/2004,6/16/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.46590000000,-164.61930000000,25.00000000000,1,0
177626,BLM,AK,AKAFS,,121598,FishSlough,0,A4V3,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/15/2004,6/15/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.28290000000,-147.31430000000,0.50000000000,1,0
177627,BLM,AK,AKAFS,,122825,Tsukon,0,A4V5,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/18/2004,6/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.88300000000,-145.91930000000,5.00000000000,1,0
177628,BLM,AK,AKAFS,,122784,Kokacho,0,A4V6,Natural,0,0,C,3.00000000000,6,16,1,2004,6/14/2004,6/18/2004,6/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.88300000000,-145.96930000000,10.00000000000,1,0
177629,BLM,AK,AKAFS,,121601,Fish Creek,0,A4V7,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/15/2004,6/15/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.58090000000,-151.45990000000,2.50000000000,1,0
177630,BLM,AK,AKAFS,,121591,Taclodahte,0,A4V9,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/18/2004,6/18/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.38010000000,-151.58270000000,1.00000000000,1,0
177631,BLM,AK,AKAFS,,123060,Hogatza Ri,0,A4VA,Natural,0,0,B,2.00000000000,1,11,1,2004,6/14/2004,,7/3/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.41610000000,-155.15270000000,0.30000000000,1,0
177632,BLM,AK,AKAFS,,121582,Small Arms,0,A4VB,Human,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/17/2004,6/17/2004,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.80650000000,-147.64410000000,0.30000000000,9,32
177633,BLM,AK,AKAFS,,121336,Hozatka L,0,A4VM,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/14/2004,6/14/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.22740000000,-156.74640000000,2.00000000000,1,0
177634,BLM,AK,AKAFS,,121596,Circle,0,A4VN,Natural,0,0,B,2.00000000000,1,11,1,2004,6/14/2004,6/16/2004,6/16/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.78970000000,-143.91720000000,4.00000000000,1,0
177635,BLM,AK,AKAFS,,121589,Kuparuk Ri,0,A4VR,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/24/2004,6/24/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,68.91130000000,-149.55620000000,5.00000000000,1,0
177636,BLM,AK,AKAFS,,124611,MidBirch C,0,A4VS,Natural,0,0,G,7.00000000000,6,16,1,2004,6/14/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.99970000000,-144.36920000000,30294.00000000000,1,0
177637,BLM,AK,AKAFS,,123428,Takslesluk,0,A4VT,Natural,0,0,C,3.00000000000,6,16,1,2004,6/14/2004,6/18/2004,6/19/2004,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,61.16590000000,-163.05230000000,15.00000000000,1,0
177638,BLM,AK,AKAFS,,121597,Big Lake,0,A4VU,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/15/2004,6/16/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.39960000000,-147.55260000000,0.40000000000,1,0
177639,BLM,AK,AKAFS,,124656,Nation Riv,0,A4W6,Natural,0,0,G,7.00000000000,9,19,1,2004,6/15/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.19300000000,-141.52400000000,66832.00000000000,1,0
177640,BLM,AK,AKAFS,,124909,Hillbilly,0,A4WB,Natural,0,0,G,7.00000000000,6,16,1,2004,6/14/2004,9/15/2004,9/15/2004,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.98180000000,-146.54450000000,10378.00000000000,1,0
177641,BLM,AK,AKAFS,,121349,Eli Rv 1,0,A4WC,Natural,0,0,D,4.00000000000,6,16,1,2004,6/14/2004,6/20/2004,6/20/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.69240000000,-162.50100000000,102.40000000000,1,0
177642,BLM,AK,AKAFS,,124610,Preacher C,0,A4WE,Natural,0,0,G,7.00000000000,6,16,1,2004,6/14/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.98300000000,-145.05250000000,243254.00000000000,1,0
177643,BLM,AK,AKAFS,,124706,EdwardsCr,0,A4WG,Natural,0,0,G,7.00000000000,1,11,1,2004,6/14/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.51690000000,-143.17240000000,243900.00000000000,1,0
177644,BLM,AK,AKAFS,,122776,Mud Lake,0,A4WH,Natural,0,0,B,2.00000000000,6,16,1,2004,6/14/2004,6/23/2004,6/23/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.26790000000,-147.02760000000,5.00000000000,1,0
177645,BLM,AK,AKAFS,,124758,Deer Creek,0,A4WX,Natural,0,0,G,7.00000000000,1,11,1,2004,6/15/2004,10/12/2004,10/12/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.89800000000,-141.98400000000,103092.00000000000,1,0
177646,BLM,AK,AKAFS,,125639,Ft Hamlin,0,A4X4,Natural,0,0,G,7.00000000000,6,16,1,2004,6/15/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.91400000000,-149.48790000000,97615.00000000000,1,0
177647,BLM,AK,AKAFS,,123135,BlkCurrant,0,A4XR,Natural,0,0,C,3.00000000000,6,16,1,2004,6/15/2004,,8/2/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.60360000000,-144.33340000000,35.00000000000,1,0
177648,BLM,AK,AKAFS,,125635,Winter Trl,0,A4XV,Natural,0,0,G,7.00000000000,6,16,1,2004,6/15/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.95970000000,-145.34600000000,344833.00000000000,1,0
177649,BLM,AK,AKAFS,,124759,Pingo,0,A4XX,Natural,0,0,G,7.00000000000,6,16,1,2004,6/15/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.20710000000,-146.37020000000,403993.00000000000,1,0
177650,BLM,AK,AKAFS,,122953,Deniktaw R,0,A4Y0,Natural,0,0,B,2.00000000000,1,11,1,2004,6/15/2004,6/16/2004,6/17/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.97750000000,-154.70960000000,2.00000000000,1,0
177651,BLM,AK,AKAFS,,122782,Chandalar,0,A4Y6,Natural,0,0,C,3.00000000000,6,16,1,2004,6/15/2004,6/23/2004,6/23/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.98300000000,-147.71940000000,57.00000000000,1,0
177652,BLM,AK,AKAFS,,122941,Chitsia Cr,0,A4Y9,Natural,0,0,F,6.00000000000,6,16,1,2004,6/15/2004,7/26/2004,7/26/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.15370000000,-150.56320000000,1635.00000000000,1,0
177653,BLM,AK,AKAFS,,121590,Twilight C,0,A4YG,Natural,0,0,B,2.00000000000,6,16,1,2004,6/15/2004,6/18/2004,6/18/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.62370000000,-150.98450000000,1.00000000000,1,0
177654,BLM,AK,AKAFS,,123132,American S,0,A4YK,Natural,0,0,G,7.00000000000,6,16,1,2004,6/15/2004,,8/2/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.56640000000,-141.34730000000,11728.00000000000,1,0
177655,BLM,AK,AKAFS,,121592,Gishna Cre,0,A4YM,Natural,0,0,B,2.00000000000,1,11,1,2004,6/15/2004,6/18/2004,6/18/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.53700000000,-151.38840000000,3.00000000000,1,0
177656,BLM,AK,AKAFS,,122943,Nilunorat,0,A4ZJ,Natural,0,0,B,2.00000000000,6,26,2,2004,6/15/2004,,7/3/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.83640000000,-155.14350000000,5.00000000000,1,0
177657,BLM,AK,AKAFS,,122820,Nilunorat,0,A4ZK,Natural,0,0,C,3.00000000000,6,16,1,2004,6/15/2004,7/21/2004,7/21/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.83280000000,-155.51940000000,80.00000000000,1,0
177658,BLM,AK,AKAFS,,121614,Wien Lake,0,A4ZM,Natural,0,0,B,2.00000000000,6,16,1,2004,6/15/2004,6/16/2004,6/16/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.39780000000,-151.27070000000,2.50000000000,1,0
177659,BLM,AK,AKAFS,,124845,7mileSloug,0,A4ZU,Natural,0,0,C,3.00000000000,6,16,1,2004,6/15/2004,9/28/2004,9/28/2004,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.66710000000,-148.23990000000,50.00000000000,1,0
177660,BLM,AK,AKAFS,,123137,GraylingFk,0,A51K,Natural,0,0,G,7.00000000000,6,16,1,2004,6/26/2004,9/30/2004,9/30/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.21640000000,-142.28590000000,48307.00000000000,1,0
177661,BLM,AK,AKAFS,,123129,ChampionCk,0,A51Z,Natural,0,0,G,7.00000000000,1,11,1,2004,6/26/2004,,8/2/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.53970000000,-141.70230000000,15591.00000000000,1,0
177662,BLM,AK,AKAFS,,124730,Yukon,0,A525,Natural,0,0,F,6.00000000000,6,16,1,2004,6/26/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.54130000000,-143.62740000000,2125.00000000000,1,0
177663,BLM,AK,AKAFS,,125404,Klutikah 2,0,A54G,Human,0,0,A,1.00000000000,6,16,1,2004,6/27/2004,6/27/2004,6/27/2004,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.96620000000,-145.33550000000,0.10000000000,4,32
177664,BLM,AK,AKAFS,,123134,Sucker Crk,0,A5BT,Natural,0,0,C,3.00000000000,6,16,1,2004,6/20/2004,,8/2/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.48410000000,-144.80150000000,83.00000000000,1,0
177665,BLM,AK,AKAFS,,122158,Mukachiak,0,A5BY,Natural,0,0,B,2.00000000000,6,16,1,2004,6/20/2004,,7/1/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.92660000000,-161.02900000000,1.10000000000,1,0
177666,BLM,AK,AKAFS,,122160,Agashashok,0,A5BZ,Natural,0,0,B,2.00000000000,6,16,1,2004,6/20/2004,,7/7/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.44940000000,-161.90290000000,0.30000000000,1,0
177667,BLM,AK,AKAFS,,124985,T Lake,0,A5CQ,Natural,0,0,F,6.00000000000,6,16,1,2004,6/20/2004,6/23/2004,6/23/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.86630000000,-143.93560000000,1752.40000000000,1,0
177668,BLM,AK,AKAFS,,122822,MosquitoFk,0,A5D8,Natural,0,0,C,3.00000000000,6,16,1,2004,6/21/2004,6/26/2004,6/27/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.08580000000,-141.98590000000,23.00000000000,1,0
177669,BLM,AK,AKAFS,,125466,Gardiner C,0,A5DF,Natural,0,0,G,7.00000000000,6,16,1,2004,6/17/2004,11/9/2004,11/9/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.08300000000,-141.33550000000,125643.00000000000,1,0
177670,BLM,AK,AKAFS,,122623,Diagon All,0,A5DR,Natural,0,0,B,2.00000000000,6,16,1,2004,6/21/2004,6/23/2004,6/23/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.99760000000,-149.27260000000,2.00000000000,1,0
177671,BLM,AK,AKAFS,,125468,Porcupine,0,A5DZ,Natural,0,0,G,7.00000000000,6,16,1,2004,6/21/2004,11/9/2004,11/9/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.44970000000,-142.66890000000,284595.00000000000,1,0
177672,BLM,AK,AKAFS,,122779,Khaali Lk,0,A5G5,Human,0,0,B,2.00000000000,6,16,1,2004,6/22/2004,6/24/2004,6/24/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,68.13300000000,-145.58610000000,5.20000000000,9,30
177673,BLM,AK,AKAFS,,124752,King Creek,0,A5HA,Natural,0,0,G,7.00000000000,1,11,1,2004,6/22/2004,10/12/2004,10/12/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.39970000000,-141.38560000000,40599.00000000000,1,0
177674,BLM,AK,AKAFS,,125321,Gulkana Ri,0,A5Q6,Human,0,0,C,3.00000000000,3,13,1,2004,6/24/2004,6/29/2004,7/2/2004,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.76620000000,-145.61890000000,38.50000000000,9,26
177675,BLM,AK,AKAFS,,124979,WallStreet,0,A5RA,Natural,0,0,G,7.00000000000,3,13,1,2004,6/22/2004,7/19/2004,7/19/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.06630000000,-141.68560000000,89279.00000000000,1,0
177676,BLM,AK,AKAFS,,125467,Billy Ck,0,A5RC,Natural,0,0,G,7.00000000000,6,16,1,2004,6/18/2004,11/9/2004,11/9/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.81630000000,-143.81900000000,463994.00000000000,1,0
177677,BLM,AK,AKAFS,,125934,Taylor Cmp,0,A5RG,Natural,0,0,B,2.00000000000,6,16,1,2004,6/24/2004,11/9/2004,11/9/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.28300000000,-143.00220000000,0.30000000000,1,0
177678,BLM,AK,AKAFS,,125463,Chickaloon,0,A5UU,Human,0,0,C,3.00000000000,6,16,1,2004,6/25/2004,6/30/2004,7/30/2004,AKCC,Mat-su Southwest Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.78280000000,-148.46890000000,55.00000000000,9,30
177679,BLM,AK,AKAFS,,125325,Windy Gap,0,A5WG,Human,0,0,B,2.00000000000,7,37,3,2004,6/25/2004,6/25/2004,6/25/2004,AKCC,Mat-su Southwest Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.98280000000,-149.90230000000,1.60000000000,0,0
177680,BLM,AK,AKAFS,,122832,Idaho Cree,0,A5Y9,Natural,0,0,B,2.00000000000,6,16,1,2004,6/26/2004,6/27/2004,6/27/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.26070000000,-148.98470000000,1.00000000000,1,0
177681,BLM,AK,AKAFS,,124746,Woodchoppe,0,A5ZE,Natural,0,0,G,7.00000000000,6,16,1,2004,6/26/2004,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.34940000000,-143.24770000000,14904.00000000000,1,0
177682,BLM,AK,AKAFS,,122916,Refuge,0,A617,Human,0,0,B,2.00000000000,6,16,1,2004,,,7/11/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.02600000000,-146.65430000000,2.70000000000,2,30
177683,BLM,AK,AKAFS,,124690,Rock Cr,0,A621,Natural,0,0,G,7.00000000000,6,16,1,2004,,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.82350000000,-145.40500000000,37363.00000000000,1,0
177684,BLM,AK,AKAFS,,124704,Crazy,0,A623,Natural,0,0,G,7.00000000000,6,16,1,2004,,10/19/2004,10/19/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.76990000000,-145.27050000000,52056.00000000000,1,0
177685,BLM,AK,AKAFS,,123091,Ninth St,0,A635,Human,0,0,A,1.00000000000,6,16,1,2004,,,7/5/2004,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.82370000000,-147.67660000000,0.10000000000,9,30
177686,BLM,AK,AKAFS,,122725,Ammerman M,0,A64H,Natural,0,0,G,7.00000000000,6,16,1,2004,,7/12/2004,7/12/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,68.42840000000,-141.15930000000,19815.00000000000,1,0
177687,BLM,AK,AKAFS,,122772,Berta,0,A65U,Natural,0,0,A,1.00000000000,6,16,1,2004,,,7/6/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.47300000000,-145.40730000000,0.10000000000,1,0
177688,BLM,AK,AKAFS,,125409,Kenai Rive,0,A66D,Human,0,0,C,3.00000000000,6,16,1,2004,,,8/13/2004,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.46610000000,-150.13550000000,46.00000000000,9,30
177689,BLM,AK,AKAFS,,125403,Mile 3 5 K,0,A673,Human,0,0,A,1.00000000000,3,13,1,2004,,,7/5/2004,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.93290000000,-145.38550000000,0.10000000000,2,8
177690,BLM,AK,AKAFS,,122768,12 Mile,0,A67E,Natural,0,0,B,2.00000000000,6,16,1,2004,,,7/11/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.43130000000,-145.16260000000,0.30000000000,1,0
177691,BLM,AK,AKAFS,,124600,Runt Fork,0,A68C,Natural,0,0,G,7.00000000000,1,11,1,2004,,9/30/2004,9/30/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.22470000000,-141.29700000000,24120.00000000000,1,0
177692,BLM,AK,AKAFS,,125742,Evansville,0,A691,Natural,0,0,G,7.00000000000,6,16,1,2004,,10/22/2004,10/22/2004,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.91120000000,-151.50270000000,135627.00000000000,1,0
177693,BLM,AK,AKAFS,,124147,Bonanza Ck,0,A6AU,Natural,0,0,G,7.00000000000,6,16,1,2004,6/28/2004,11/1/2004,11/1/2004,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.46770000000,-157.19330000000,265919.90000000000,1,0
177694,BLM,AK,AKAFS,,123099,Boulder Ck,0,A6F9,Natural,0,0,G,7.00000000000,6,16,1,2004,6/29/2004,10/1/2004,10/1/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.44970000000,-143.48600000000,63057.00000000000,1,0
177695,BLM,AK,AKAFS,,122823,Sheenjek,0,A6GA,Natural,0,0,D,4.00000000000,6,16,1,2004,6/29/2004,7/24/2004,7/24/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.30270000000,-144.22020000000,131.00000000000,1,0
177696,BLM,AK,AKAFS,,123104,Essie Ck,0,A6M1,Natural,0,0,E,5.00000000000,6,16,1,2004,6/30/2004,9/30/2004,9/30/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.01550000000,-143.43510000000,695.00000000000,1,0
177697,BLM,AK,AKAFS,,125748,Dawson 31,0,A6NK,Natural,0,0,G,7.00000000000,6,16,1,2004,6/30/2004,10/12/2004,10/12/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.80470000000,-141.00840000000,7413.20000000000,1,0
177698,BLM,AK,AKAFS,,123429,Little Hil,0,A6R3,Human,0,0,A,1.00000000000,6,16,1,2004,,,7/1/2004,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.29970000000,-142.66890000000,0.10000000000,2,30
177699,BLM,AK,AKAFS,,124740,Bullion Ck,0,A6XU,Natural,0,0,G,7.00000000000,6,16,1,2004,,10/12/2004,10/12/2004,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.41630000000,-142.46900000000,15563.00000000000,1,0
